timestamp,cluster_id,namespace,deployment_name,service_name,pod_name,container_name,node_name,workload_type,version,cpu_usage_mcores,cpu_limit_mcores,memory_usage_mb,memory_limit_mb,memory_working_set_mb,network_rx_kbps,network_tx_kbps,disk_read_kbps,disk_write_kbps,request_rate_rps,error_rate_rps,latency_p50_ms,latency_p95_ms,restart_count,pod_phase,ready,deployment_age_minutes,scenario_tag,event_hint
2026-07-13T09:09:47+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,688.18,1200,394.99,1024,375.43,2093.99,1744.72,22.81,27.56,353.97,0.66,51.58,127.85,0,Running,True,2027,traffic_surge,
2026-07-13T09:09:48+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,673.7,1200,385.95,1024,353.88,1520.69,1901.44,31.42,20.22,386.32,0.72,44.21,133.46,0,Running,True,2028,traffic_surge,
2026-07-13T09:09:49+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,664.73,1200,388.22,1024,330.87,1919.53,1187.63,36.13,35.19,385.63,0.75,42.99,181.82,0,Running,True,2029,traffic_surge,
2026-07-13T09:09:50+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,652.66,1200,393.16,1024,353.74,2285.66,1563.06,38.4,44.56,384.55,0.9,44.62,152.59,0,Running,True,2030,traffic_surge,
2026-07-13T09:09:51+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,656.62,1200,393.06,1024,340.04,2478.11,1524.85,6.61,12.61,402.81,0.64,53.61,124.52,0,Running,True,2031,traffic_surge,
2026-07-13T09:09:52+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,737.71,1200,389.84,1024,336.21,1300.74,2061.94,20.78,16.01,432.33,0.81,52.83,167.39,0,Running,True,2032,traffic_surge,
2026-07-13T09:09:53+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,663.65,1200,398.31,1024,365.21,2258.79,1384.5,36.77,54.95,378.64,0.86,47.45,144.62,0,Running,True,2033,traffic_surge,
2026-07-13T09:09:54+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,718.54,1200,381.79,1024,346.1,1480.56,1385.42,28.75,21.13,341.75,0.67,59.13,156.69,0,Running,True,2034,traffic_surge,
2026-07-13T09:09:55+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,733.15,1200,393.88,1024,376.74,2251.41,1103.23,20.95,9.51,395.15,0.63,37.0,145.28,0,Running,True,2035,traffic_surge,
2026-07-13T09:09:56+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,708.83,1200,381.73,1024,325.55,1978.29,1449.97,19.03,40.09,379.89,0.81,50.78,155.25,0,Running,True,2036,traffic_surge,
2026-07-13T09:09:57+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,709.51,1200,399.33,1024,374.22,1959.17,1858.8,31.96,52.53,396.53,0.78,46.89,152.94,0,Running,True,2037,traffic_surge,
2026-07-13T09:09:58+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,755.87,1200,385.76,1024,329.78,1931.58,737.29,28.91,5.76,362.46,0.76,45.96,149.74,0,Running,True,2038,traffic_surge,
2026-07-13T09:09:59+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,736.75,1200,376.7,1024,342.46,2158.58,1373.15,19.74,31.49,380.48,0.73,48.31,134.95,0,Running,True,2039,traffic_surge,
2026-07-13T09:10:00+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,711.16,1200,400.74,1024,373.05,1422.33,1100.27,15.99,22.24,392.35,0.72,37.96,162.46,0,Running,True,2040,traffic_surge,
2026-07-13T09:10:01+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,681.12,1200,378.66,1024,310.75,1530.78,1062.56,10.95,12.03,417.85,0.85,51.39,146.71,0,Running,True,2041,traffic_surge,
2026-07-13T09:10:02+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,727.83,1200,384.92,1024,345.14,1879.3,808.53,32.82,22.61,391.99,0.67,36.64,165.4,0,Running,True,2042,traffic_surge,
2026-07-13T09:10:03+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,671.83,1200,405.96,1024,363.38,1508.13,1863.21,11.11,54.29,379.24,0.71,39.93,193.51,0,Running,True,2043,traffic_surge,
2026-07-13T09:10:04+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,775.94,1200,391.4,1024,333.42,2059.6,1054.63,14.07,19.74,394.03,0.96,30.19,134.97,0,Running,True,2044,traffic_surge,
2026-07-13T09:10:05+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,698.31,1200,391.33,1024,370.12,2668.5,1743.06,23.05,35.59,383.18,0.95,39.61,147.31,0,Running,True,2045,traffic_surge,
2026-07-13T09:10:06+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,679.26,1200,387.68,1024,368.6,2156.14,992.24,24.01,40.65,359.13,0.99,50.05,170.58,0,Running,True,2046,traffic_surge,
2026-07-13T09:10:07+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,659.02,1200,386.47,1024,331.57,2530.16,876.27,28.47,16.8,350.47,0.71,44.78,116.65,0,Running,True,2047,traffic_surge,
2026-07-13T09:10:08+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,675.57,1200,396.66,1024,378.33,1402.54,1377.12,30.46,28.37,392.75,1.06,40.49,160.67,0,Running,True,2048,traffic_surge,
2026-07-13T09:10:09+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,704.81,1200,390.65,1024,367.25,1943.25,1547.47,24.85,9.46,406.68,0.9,49.99,199.76,0,Running,True,2049,traffic_surge,
2026-07-13T09:10:10+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,728.5,1200,376.32,1024,335.36,1265.24,1304.04,11.89,56.52,369.72,0.68,41.61,142.81,0,Running,True,2050,traffic_surge,
2026-07-13T09:10:11+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,718.11,1200,390.72,1024,370.0,1495.18,982.37,37.79,43.11,366.51,0.78,45.22,154.97,0,Running,True,2051,traffic_surge,
2026-07-13T09:10:12+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,679.92,1200,395.14,1024,363.6,2214.88,926.15,32.27,23.96,365.24,0.63,61.23,219.69,0,Running,True,2052,traffic_surge,
2026-07-13T09:10:13+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,696.15,1200,384.77,1024,334.76,1601.44,1227.1,10.4,6.53,367.42,0.94,46.12,186.34,0,Running,True,2053,traffic_surge,
2026-07-13T09:10:14+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,709.51,1200,374.19,1024,309.52,1716.72,1454.08,26.37,42.47,409.86,1.04,50.98,102.52,0,Running,True,2054,traffic_surge,
2026-07-13T09:10:15+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,671.42,1200,390.29,1024,353.81,2051.27,1097.27,13.9,54.97,393.27,0.84,37.56,127.94,0,Running,True,2055,traffic_surge,
2026-07-13T09:10:16+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,678.96,1200,393.09,1024,358.52,2148.24,1708.51,12.02,17.01,372.96,0.94,50.48,184.58,0,Running,True,2056,traffic_surge,
2026-07-13T09:10:17+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,667.27,1200,387.75,1024,331.69,2652.92,1195.12,6.83,16.66,386.24,0.68,48.85,122.46,0,Running,True,2057,traffic_surge,
2026-07-13T09:10:18+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,661.15,1200,395.25,1024,378.24,2608.76,1746.99,10.08,7.77,384.81,0.77,48.64,156.84,0,Running,True,2058,traffic_surge,
2026-07-13T09:10:19+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,679.09,1200,394.49,1024,373.44,2282.6,658.26,28.06,50.69,305.23,0.69,41.92,133.17,0,Running,True,2059,traffic_surge,
2026-07-13T09:10:20+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,665.54,1200,395.86,1024,367.94,1496.75,1426.76,20.91,18.37,364.23,0.61,49.43,145.66,0,Running,True,2060,traffic_surge,
2026-07-13T09:10:21+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,675.65,1200,393.15,1024,346.31,2276.26,1310.88,17.72,32.93,380.08,0.81,34.62,155.16,0,Running,True,2061,traffic_surge,
2026-07-13T09:10:22+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,738.38,1200,389.1,1024,350.74,1901.68,1318.98,8.28,45.35,381.25,0.71,27.04,165.05,0,Running,True,2062,traffic_surge,
2026-07-13T09:10:23+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,714.12,1200,383.71,1024,354.12,1941.52,1028.01,13.14,59.77,380.31,0.65,54.45,148.74,0,Running,True,2063,traffic_surge,
2026-07-13T09:10:24+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,728.42,1200,376.93,1024,335.55,2037.54,1907.81,38.83,15.14,388.5,0.87,44.96,166.4,0,Running,True,2064,traffic_surge,
2026-07-13T09:10:25+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,634.22,1200,389.22,1024,348.27,2716.43,1604.47,37.01,21.01,378.01,0.67,46.52,152.48,0,Running,True,2065,traffic_surge,
2026-07-13T09:10:26+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,654.32,1200,390.28,1024,356.91,1736.31,1469.45,15.13,50.74,388.49,0.74,45.69,119.0,0,Running,True,2066,traffic_surge,
2026-07-13T09:10:27+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,683.89,1200,401.64,1024,350.7,1342.99,1483.96,21.22,45.61,386.87,0.69,47.31,148.19,0,Running,True,2067,traffic_surge,
2026-07-13T09:10:28+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,718.3,1200,389.3,1024,347.82,1479.3,1615.34,6.54,38.31,400.87,0.63,46.21,167.17,0,Running,True,2068,traffic_surge,
2026-07-13T09:10:29+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,683.49,1200,399.94,1024,350.4,1708.59,845.57,25.11,38.75,401.13,0.9,28.52,159.94,0,Running,True,2069,traffic_surge,
2026-07-13T09:10:30+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,728.37,1200,388.83,1024,327.46,1588.14,911.32,20.91,28.47,379.95,1.32,52.83,174.28,0,Running,True,2070,traffic_surge,
2026-07-13T09:10:31+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,685.45,1200,392.43,1024,369.6,2383.05,1796.95,20.63,7.99,382.83,0.71,41.63,148.77,0,Running,True,2071,traffic_surge,
2026-07-13T09:10:32+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,711.17,1200,381.01,1024,337.81,2557.56,1831.56,5.8,11.18,407.83,0.77,52.18,124.34,0,Running,True,2072,traffic_surge,
2026-07-13T09:10:33+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,659.99,1200,385.09,1024,333.09,1720.58,1565.28,20.91,52.99,383.59,0.92,51.58,151.41,0,Running,True,2073,traffic_surge,
2026-07-13T09:10:34+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,693.05,1200,378.59,1024,335.88,1604.21,733.42,19.65,44.35,344.42,0.65,52.17,134.59,0,Running,True,2074,traffic_surge,
2026-07-13T09:10:35+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,716.88,1200,391.4,1024,368.43,1480.9,1354.06,26.19,32.95,354.97,0.95,56.64,166.52,0,Running,True,2075,traffic_surge,
2026-07-13T09:10:36+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,732.45,1200,387.77,1024,371.59,2237.29,1189.01,9.36,26.92,342.37,0.77,47.49,156.22,0,Running,True,2076,traffic_surge,
2026-07-13T09:10:37+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,715.67,1200,397.01,1024,360.45,2159.18,1832.75,29.91,7.88,404.56,0.88,35.83,126.68,0,Running,True,2077,traffic_surge,
2026-07-13T09:10:38+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,676.47,1200,398.21,1024,327.54,1422.97,1086.17,31.29,51.68,379.9,0.79,41.77,155.49,0,Running,True,2078,traffic_surge,
2026-07-13T09:10:39+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,685.85,1200,392.59,1024,333.97,2122.57,704.44,37.19,35.8,351.2,0.72,41.23,149.65,0,Running,True,2079,traffic_surge,
2026-07-13T09:10:40+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,727.05,1200,383.15,1024,326.22,1355.2,1377.14,33.19,11.62,382.51,0.73,54.75,144.57,0,Running,True,2080,traffic_surge,
2026-07-13T09:10:41+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,698.88,1200,399.78,1024,345.74,1557.33,1432.09,39.74,15.78,353.26,0.82,54.4,151.02,0,Running,True,2081,traffic_surge,
2026-07-13T09:10:42+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,663.47,1200,383.58,1024,348.12,1056.31,1470.83,22.83,52.08,325.37,0.77,52.71,169.12,0,Running,True,2082,traffic_surge,
2026-07-13T09:10:43+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,674.45,1200,383.76,1024,315.2,2278.02,1002.49,8.69,55.69,356.96,0.74,50.43,161.48,0,Running,True,2083,traffic_surge,
2026-07-13T09:10:44+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,672.04,1200,385.23,1024,339.67,1506.74,926.29,29.89,25.3,377.61,0.68,47.8,145.28,0,Running,True,2084,traffic_surge,
2026-07-13T09:10:45+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,678.36,1200,398.55,1024,365.55,2448.89,1047.01,36.48,39.48,372.38,0.94,45.12,145.35,0,Running,True,2085,traffic_surge,
2026-07-13T09:10:46+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,684.08,1200,384.83,1024,368.05,2207.74,815.16,26.58,32.43,350.61,0.75,32.86,157.3,0,Running,True,2086,traffic_surge,
2026-07-13T09:10:47+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,675.45,1200,374.28,1024,326.03,2503.55,1358.61,12.99,43.18,367.36,0.7,41.74,157.63,0,Running,True,2087,traffic_surge,
2026-07-13T09:10:48+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,740.43,1200,388.38,1024,353.38,1356.24,1695.88,23.38,39.21,376.81,0.85,65.4,151.41,0,Running,True,2088,traffic_surge,
2026-07-13T09:10:49+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,749.92,1200,408.75,1024,343.37,1995.03,1733.53,29.52,36.63,372.99,0.99,60.76,191.15,0,Running,True,2089,traffic_surge,
2026-07-13T09:10:50+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,640.96,1200,391.07,1024,350.22,1366.69,1292.56,27.02,28.08,346.17,0.89,53.73,155.03,0,Running,True,2090,traffic_surge,
2026-07-13T09:10:51+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,715.94,1200,407.91,1024,336.27,2853.55,1760.37,24.66,55.09,391.94,0.92,47.25,167.0,0,Running,True,2091,traffic_surge,
2026-07-13T09:10:52+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,692.29,1200,391.63,1024,370.91,2093.47,1176.3,34.81,36.83,324.18,0.96,61.46,191.68,0,Running,True,2092,traffic_surge,
2026-07-13T09:10:53+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,708.19,1200,386.8,1024,366.63,2490.83,1416.08,21.79,30.72,389.46,0.62,40.84,216.98,0,Running,True,2093,traffic_surge,
2026-07-13T09:10:54+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,754.58,1200,399.69,1024,349.0,2321.48,1457.47,19.24,53.03,403.35,1.08,52.55,180.75,0,Running,True,2094,traffic_surge,
2026-07-13T09:10:55+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,718.63,1200,397.01,1024,339.8,2263.23,1267.37,9.2,24.31,337.08,0.9,51.2,150.01,0,Running,True,2095,traffic_surge,
2026-07-13T09:10:56+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,662.24,1200,395.3,1024,326.49,1698.95,1498.15,20.41,58.45,373.91,0.71,26.6,145.9,0,Running,True,2096,traffic_surge,
2026-07-13T09:10:57+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,755.77,1200,387.18,1024,334.99,2463.93,945.95,30.78,59.55,352.22,0.66,49.6,146.77,0,Running,True,2097,traffic_surge,
2026-07-13T09:10:58+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,733.65,1200,401.31,1024,371.04,2299.11,1031.48,22.61,14.65,428.58,0.8,50.19,173.21,0,Running,True,2098,traffic_surge,
2026-07-13T09:10:59+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,729.22,1200,379.96,1024,323.49,1400.95,1530.28,21.64,58.69,390.18,0.73,55.78,173.7,0,Running,True,2099,traffic_surge,
2026-07-13T09:11:00+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,651.69,1200,397.33,1024,370.45,1870.67,1703.66,18.03,11.31,361.02,0.89,48.85,178.34,0,Running,True,2100,traffic_surge,
2026-07-13T09:11:01+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,674.43,1200,392.92,1024,341.11,2671.68,1269.07,38.59,58.41,366.63,0.83,47.16,119.42,0,Running,True,2101,traffic_surge,
2026-07-13T09:11:02+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,642.93,1200,391.75,1024,370.09,1425.53,859.1,9.22,19.65,389.24,0.77,57.49,178.41,0,Running,True,2102,traffic_surge,
2026-07-13T09:11:03+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,730.66,1200,396.45,1024,341.03,2106.89,1057.67,35.23,34.82,335.65,0.72,47.75,144.16,0,Running,True,2103,traffic_surge,
2026-07-13T09:11:04+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,711.4,1200,385.87,1024,338.99,1971.67,1226.8,25.4,12.25,396.23,0.64,38.22,131.89,0,Running,True,2104,traffic_surge,
2026-07-13T09:11:05+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,723.85,1200,397.24,1024,350.25,1405.47,1494.91,29.51,27.41,402.34,0.88,44.7,166.84,0,Running,True,2105,traffic_surge,
2026-07-13T09:11:06+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,700.46,1200,402.76,1024,350.14,2078.83,979.72,18.79,45.19,337.42,0.81,56.86,207.2,0,Running,True,2106,traffic_surge,
2026-07-13T09:11:07+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,668.64,1200,392.83,1024,357.24,1739.84,1637.9,31.31,38.76,349.25,1.01,46.43,137.33,0,Running,True,2107,traffic_surge,
2026-07-13T09:11:08+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,684.54,1200,381.74,1024,355.38,1446.78,1456.36,23.69,29.02,357.65,0.64,49.93,153.13,0,Running,True,2108,traffic_surge,
2026-07-13T09:11:09+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,669.63,1200,389.12,1024,353.17,2003.76,867.84,29.33,46.62,380.38,1.33,52.55,165.25,0,Running,True,2109,traffic_surge,
2026-07-13T09:11:10+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,669.49,1200,397.31,1024,348.08,1333.59,854.08,8.27,32.36,359.24,0.81,52.98,137.72,0,Running,True,2110,traffic_surge,
2026-07-13T09:11:11+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,663.05,1200,397.19,1024,367.51,1732.49,750.25,13.45,50.48,364.49,0.96,49.21,172.59,0,Running,True,2111,traffic_surge,
2026-07-13T09:11:12+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,754.98,1200,391.96,1024,321.51,2746.6,1397.12,7.25,48.02,384.76,0.68,49.43,144.98,0,Running,True,2112,traffic_surge,
2026-07-13T09:11:13+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,689.79,1200,396.89,1024,326.75,1929.23,1533.33,23.91,58.5,373.19,0.67,38.09,181.76,0,Running,True,2113,traffic_surge,
2026-07-13T09:11:14+00:00,demo-prod-like-cluster-01,gateway,edge-gateway,edge-gateway,edge-gateway-9b2e1,edge-gateway,worker-02,Deployment,v2.2.9,685.73,1200,403.04,1024,337.09,2745.9,1825.08,10.48,27.47,406.0,0.9,53.77,163.03,0,Running,True,2114,traffic_surge,
