feature_id,timestamp,pod_name,service_name,label_memory_breach_next_30s,target_memory_mb_30s,target_memory_ratio_30s,actual_breach_within_30s,first_breach_second_offset
payment-api-7f8d0_651,2026-07-13T09:10:51+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_652,2026-07-13T09:10:52+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_653,2026-07-13T09:10:53+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_654,2026-07-13T09:10:54+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_655,2026-07-13T09:10:55+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_656,2026-07-13T09:10:56+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_657,2026-07-13T09:10:57+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_658,2026-07-13T09:10:58+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_659,2026-07-13T09:10:59+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_660,2026-07-13T09:11:00+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_661,2026-07-13T09:11:01+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_662,2026-07-13T09:11:02+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_663,2026-07-13T09:11:03+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_664,2026-07-13T09:11:04+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_665,2026-07-13T09:11:05+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_666,2026-07-13T09:11:06+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_667,2026-07-13T09:11:07+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_668,2026-07-13T09:11:08+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_669,2026-07-13T09:11:09+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_670,2026-07-13T09:11:10+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_671,2026-07-13T09:11:11+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_672,2026-07-13T09:11:12+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_673,2026-07-13T09:11:13+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_674,2026-07-13T09:11:14+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_675,2026-07-13T09:11:15+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_676,2026-07-13T09:11:16+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_677,2026-07-13T09:11:17+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_678,2026-07-13T09:11:18+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_679,2026-07-13T09:11:19+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_680,2026-07-13T09:11:20+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_681,2026-07-13T09:11:21+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_682,2026-07-13T09:11:22+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_683,2026-07-13T09:11:23+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_684,2026-07-13T09:11:24+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_685,2026-07-13T09:11:25+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_686,2026-07-13T09:11:26+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_687,2026-07-13T09:11:27+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_688,2026-07-13T09:11:28+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_689,2026-07-13T09:11:29+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_690,2026-07-13T09:11:30+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_691,2026-07-13T09:11:31+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_692,2026-07-13T09:11:32+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_693,2026-07-13T09:11:33+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_694,2026-07-13T09:11:34+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_695,2026-07-13T09:11:35+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_696,2026-07-13T09:11:36+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_697,2026-07-13T09:11:37+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_698,2026-07-13T09:11:38+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_699,2026-07-13T09:11:39+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_700,2026-07-13T09:11:40+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_701,2026-07-13T09:11:41+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_702,2026-07-13T09:11:42+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_703,2026-07-13T09:11:43+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_704,2026-07-13T09:11:44+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_705,2026-07-13T09:11:45+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_706,2026-07-13T09:11:46+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_707,2026-07-13T09:11:47+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_708,2026-07-13T09:11:48+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_709,2026-07-13T09:11:49+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_710,2026-07-13T09:11:50+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_711,2026-07-13T09:11:51+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_712,2026-07-13T09:11:52+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_713,2026-07-13T09:11:53+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_714,2026-07-13T09:11:54+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_715,2026-07-13T09:11:55+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_716,2026-07-13T09:11:56+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_717,2026-07-13T09:11:57+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_718,2026-07-13T09:11:58+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_719,2026-07-13T09:11:59+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_720,2026-07-13T09:12:00+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_721,2026-07-13T09:12:01+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_722,2026-07-13T09:12:02+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_723,2026-07-13T09:12:03+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_724,2026-07-13T09:12:04+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_725,2026-07-13T09:12:05+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_726,2026-07-13T09:12:06+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_727,2026-07-13T09:12:07+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_728,2026-07-13T09:12:08+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_729,2026-07-13T09:12:09+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_730,2026-07-13T09:12:10+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_731,2026-07-13T09:12:11+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_732,2026-07-13T09:12:12+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_733,2026-07-13T09:12:13+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_734,2026-07-13T09:12:14+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_735,2026-07-13T09:12:15+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_736,2026-07-13T09:12:16+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_737,2026-07-13T09:12:17+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_738,2026-07-13T09:12:18+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_739,2026-07-13T09:12:19+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_740,2026-07-13T09:12:20+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_741,2026-07-13T09:12:21+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_742,2026-07-13T09:12:22+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_743,2026-07-13T09:12:23+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_744,2026-07-13T09:12:24+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_745,2026-07-13T09:12:25+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_746,2026-07-13T09:12:26+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_747,2026-07-13T09:12:27+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_748,2026-07-13T09:12:28+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_749,2026-07-13T09:12:29+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_750,2026-07-13T09:12:30+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_751,2026-07-13T09:12:31+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_752,2026-07-13T09:12:32+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_753,2026-07-13T09:12:33+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_754,2026-07-13T09:12:34+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_755,2026-07-13T09:12:35+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_756,2026-07-13T09:12:36+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_757,2026-07-13T09:12:37+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_758,2026-07-13T09:12:38+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_759,2026-07-13T09:12:39+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_760,2026-07-13T09:12:40+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_761,2026-07-13T09:12:41+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_762,2026-07-13T09:12:42+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_763,2026-07-13T09:12:43+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_764,2026-07-13T09:12:44+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_765,2026-07-13T09:12:45+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_766,2026-07-13T09:12:46+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_767,2026-07-13T09:12:47+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_768,2026-07-13T09:12:48+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_769,2026-07-13T09:12:49+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_770,2026-07-13T09:12:50+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_771,2026-07-13T09:12:51+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_772,2026-07-13T09:12:52+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_773,2026-07-13T09:12:53+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_774,2026-07-13T09:12:54+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_775,2026-07-13T09:12:55+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_776,2026-07-13T09:12:56+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_777,2026-07-13T09:12:57+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_778,2026-07-13T09:12:58+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_779,2026-07-13T09:12:59+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_780,2026-07-13T09:13:00+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_781,2026-07-13T09:13:01+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_782,2026-07-13T09:13:02+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_783,2026-07-13T09:13:03+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_784,2026-07-13T09:13:04+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_785,2026-07-13T09:13:05+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_786,2026-07-13T09:13:06+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_787,2026-07-13T09:13:07+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_788,2026-07-13T09:13:08+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_789,2026-07-13T09:13:09+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_790,2026-07-13T09:13:10+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_791,2026-07-13T09:13:11+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_792,2026-07-13T09:13:12+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_793,2026-07-13T09:13:13+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_794,2026-07-13T09:13:14+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_795,2026-07-13T09:13:15+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_796,2026-07-13T09:13:16+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_797,2026-07-13T09:13:17+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_798,2026-07-13T09:13:18+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_799,2026-07-13T09:13:19+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_800,2026-07-13T09:13:20+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_801,2026-07-13T09:13:21+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_802,2026-07-13T09:13:22+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_803,2026-07-13T09:13:23+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_804,2026-07-13T09:13:24+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_805,2026-07-13T09:13:25+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_806,2026-07-13T09:13:26+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_807,2026-07-13T09:13:27+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_808,2026-07-13T09:13:28+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_809,2026-07-13T09:13:29+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_810,2026-07-13T09:13:30+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_811,2026-07-13T09:13:31+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_812,2026-07-13T09:13:32+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_813,2026-07-13T09:13:33+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_814,2026-07-13T09:13:34+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_815,2026-07-13T09:13:35+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_816,2026-07-13T09:13:36+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_817,2026-07-13T09:13:37+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_818,2026-07-13T09:13:38+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_819,2026-07-13T09:13:39+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_820,2026-07-13T09:13:40+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_821,2026-07-13T09:13:41+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_822,2026-07-13T09:13:42+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_823,2026-07-13T09:13:43+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_824,2026-07-13T09:13:44+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_825,2026-07-13T09:13:45+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_826,2026-07-13T09:13:46+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_827,2026-07-13T09:13:47+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_828,2026-07-13T09:13:48+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_829,2026-07-13T09:13:49+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_830,2026-07-13T09:13:50+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_831,2026-07-13T09:13:51+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_832,2026-07-13T09:13:52+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_833,2026-07-13T09:13:53+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_834,2026-07-13T09:13:54+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_835,2026-07-13T09:13:55+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_836,2026-07-13T09:13:56+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_837,2026-07-13T09:13:57+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_838,2026-07-13T09:13:58+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_839,2026-07-13T09:13:59+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_840,2026-07-13T09:14:00+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_841,2026-07-13T09:14:01+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_842,2026-07-13T09:14:02+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_843,2026-07-13T09:14:03+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_844,2026-07-13T09:14:04+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_845,2026-07-13T09:14:05+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_846,2026-07-13T09:14:06+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_847,2026-07-13T09:14:07+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_848,2026-07-13T09:14:08+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_849,2026-07-13T09:14:09+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_850,2026-07-13T09:14:10+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_851,2026-07-13T09:14:11+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_852,2026-07-13T09:14:12+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_853,2026-07-13T09:14:13+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_854,2026-07-13T09:14:14+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_855,2026-07-13T09:14:15+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_856,2026-07-13T09:14:16+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_857,2026-07-13T09:14:17+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_858,2026-07-13T09:14:18+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_859,2026-07-13T09:14:19+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_860,2026-07-13T09:14:20+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_861,2026-07-13T09:14:21+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_862,2026-07-13T09:14:22+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_863,2026-07-13T09:14:23+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_864,2026-07-13T09:14:24+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_865,2026-07-13T09:14:25+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_866,2026-07-13T09:14:26+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_867,2026-07-13T09:14:27+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_868,2026-07-13T09:14:28+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d0_869,2026-07-13T09:14:29+00:00,payment-api-7f8d0,payment-api,1,1003.52,0.98,1,1
payment-api-7f8d1_30,2026-07-13T09:00:30+00:00,payment-api-7f8d1,payment-api,0,428.09,0.4181,0,
payment-api-7f8d1_31,2026-07-13T09:00:31+00:00,payment-api-7f8d1,payment-api,0,414.24,0.4045,0,
payment-api-7f8d1_32,2026-07-13T09:00:32+00:00,payment-api-7f8d1,payment-api,0,423.38,0.4135,0,
payment-api-7f8d1_33,2026-07-13T09:00:33+00:00,payment-api-7f8d1,payment-api,0,413.12,0.4034,0,
payment-api-7f8d1_34,2026-07-13T09:00:34+00:00,payment-api-7f8d1,payment-api,0,428.55,0.4185,0,
payment-api-7f8d1_35,2026-07-13T09:00:35+00:00,payment-api-7f8d1,payment-api,0,422.06,0.4122,0,
payment-api-7f8d1_36,2026-07-13T09:00:36+00:00,payment-api-7f8d1,payment-api,0,420.17,0.4103,0,
payment-api-7f8d1_37,2026-07-13T09:00:37+00:00,payment-api-7f8d1,payment-api,0,421.98,0.4121,0,
payment-api-7f8d1_38,2026-07-13T09:00:38+00:00,payment-api-7f8d1,payment-api,0,416.56,0.4068,0,
